timestamp,open,high,low,close,volume
2025-05-17 20:00:00,3525000.0,3530000.0,3511000.0,3522000.0,858.90330201
2025-05-17 21:00:00,3521000.0,3529000.0,3508000.0,3509000.0,864.83583322
2025-05-17 22:00:00,3509000.0,3521000.0,3483000.0,3501000.0,2673.84825218
2025-05-17 23:00:00,3501000.0,3528000.0,3501000.0,3523000.0,1267.3982223
2025-05-18 00:00:00,3523000.0,3525000.0,3509000.0,3515000.0,490.35121656
2025-05-18 01:00:00,3516000.0,3522000.0,3491000.0,3511000.0,931.76841994
2025-05-18 02:00:00,3512000.0,3523000.0,3506000.0,3512000.0,416.39641677
2025-05-18 03:00:00,3512000.0,3536000.0,3503000.0,3506000.0,527.26771019
2025-05-18 04:00:00,3509000.0,3524000.0,3500000.0,3510000.0,448.03791935
2025-05-18 05:00:00,3509000.0,3550000.0,3498000.0,3536000.0,882.40344781
2025-05-18 06:00:00,3538000.0,3539000.0,3520000.0,3531000.0,708.2462494
2025-05-18 07:00:00,3531000.0,3532000.0,3500000.0,3506000.0,1293.98444911
2025-05-18 08:00:00,3506000.0,3526000.0,3502000.0,3521000.0,549.46418015
2025-05-18 09:00:00,3521000.0,3535000.0,3515000.0,3532000.0,1261.53659887
2025-05-18 10:00:00,3530000.0,3532000.0,3514000.0,3529000.0,692.55318386
2025-05-18 11:00:00,3529000.0,3532000.0,3518000.0,3524000.0,334.69788356
2025-05-18 12:00:00,3524000.0,3530000.0,3510000.0,3523000.0,494.20713264
2025-05-18 13:00:00,3523000.0,3537000.0,3521000.0,3531000.0,698.27629214
2025-05-18 14:00:00,3531000.0,3565000.0,3531000.0,3565000.0,1894.43502707
2025-05-18 15:00:00,3563000.0,3565000.0,3536000.0,3541000.0,1142.12448334
2025-05-18 16:00:00,3541000.0,3557000.0,3538000.0,3553000.0,856.64949403
2025-05-18 17:00:00,3553000.0,3578000.0,3552000.0,3567000.0,1958.29101634
2025-05-18 18:00:00,3565000.0,3576000.0,3546000.0,3549000.0,1373.2073547
2025-05-18 19:00:00,3549000.0,3559000.0,3539000.0,3550000.0,753.5207941
2025-05-18 20:00:00,3550000.0,3560000.0,3539000.0,3542000.0,620.40944428
2025-05-18 21:00:00,3542000.0,3549000.0,3525000.0,3548000.0,1309.34206391
2025-05-18 22:00:00,3548000.0,3599000.0,3539000.0,3599000.0,2471.45804202
2025-05-18 23:00:00,3599000.0,3644000.0,3587000.0,3619000.0,7544.22876066
2025-05-19 00:00:00,3619000.0,3654000.0,3604000.0,3644000.0,3416.64161732
2025-05-19 01:00:00,3644000.0,3650000.0,3609000.0,3633000.0,2122.57367448
2025-05-19 02:00:00,3632000.0,3639000.0,3520000.0,3527000.0,3052.17782772
2025-05-19 03:00:00,3526000.0,3540000.0,3490000.0,3503000.0,4955.17533069
2025-05-19 04:00:00,3500000.0,3511000.0,3425000.0,3434000.0,3911.90291856
2025-05-19 05:00:00,3434000.0,3434000.0,3362000.0,3422000.0,12336.83365479
2025-05-19 06:00:00,3420000.0,3471000.0,3419000.0,3430000.0,4393.77523622
2025-05-19 07:00:00,3429000.0,3488000.0,3391000.0,3481000.0,8042.83022658
2025-05-19 08:00:00,3481000.0,3547000.0,3454000.0,3529000.0,5521.12647067
2025-05-19 09:00:00,3529000.0,3546000.0,3442000.0,3463000.0,8015.1698988
2025-05-19 10:00:00,3463000.0,3474000.0,3432000.0,3448000.0,3114.768565
2025-05-19 11:00:00,3450000.0,3456000.0,3400000.0,3410000.0,3867.65713856
2025-05-19 12:00:00,3411000.0,3411000.0,3378000.0,3392000.0,5631.1185237
2025-05-19 13:00:00,3392000.0,3417000.0,3348000.0,3366000.0,5058.48774102
2025-05-19 14:00:00,3367000.0,3393000.0,3357000.0,3389000.0,2688.58164229
2025-05-19 15:00:00,3388000.0,3417000.0,3353000.0,3358000.0,3172.65960255
2025-05-19 16:00:00,3360000.0,3429000.0,3356000.0,3419000.0,3374.09624981
2025-05-19 17:00:00,3419000.0,3442000.0,3398000.0,3415000.0,2274.58885835
2025-05-19 18:00:00,3415000.0,3426000.0,3393000.0,3408000.0,1523.01164973
2025-05-19 19:00:00,3408000.0,3429000.0,3394000.0,3420000.0,1566.30638531
2025-05-19 20:00:00,3419000.0,3437000.0,3415000.0,3433000.0,1199.6480837
2025-05-19 21:00:00,3433000.0,3436000.0,3392000.0,3412000.0,2238.7029695
2025-05-19 22:00:00,3412000.0,3468000.0,3404000.0,3443000.0,4178.95265939
2025-05-19 23:00:00,3445000.0,3478000.0,3433000.0,3467000.0,2799.6774243
2025-05-20 00:00:00,3465000.0,3497000.0,3462000.0,3489000.0,2063.74173871
